user_name,age,gender,location,category,brand,price in $,click_rate,availability,ratings,image_url,image_description
Customer_1,47,Female,Kalgoorlie-Boulder,Pants,Adidas,49.14,486,Available,1,http://i.pinimg.com/400x/2c/05/db/2c05db9ff1abbcfc4bfd50dd003aac80.jpg," Light blue high waisted, straight leg jeans with belt loops and five pockets."
Customer_2,47,Female,Kalgoorlie-Boulder,Shirts & Tops,Puma,29.25,232,Available,2,http://i.pinimg.com/400x/89/e0/6c/89e06c006da65a16f2de33bfbce1662b.jpg, A black cami with fringe detail at the bottom. The cami is fitted and has a square neckline. It is made of a lightweight woven fabric and is perfect for a night out.
Customer_3,47,Female,Kalgoorlie-Boulder,Shoes,Brooks,58.5,114,Available,2,http://i.pinimg.com/400x/33/a6/92/33a69272a3c2c287f8f7a236022ab65b.jpg, These are women's black over-the-knee boots. They have a pointed toe and a 3-inch heel. The boots are made of faux suede and have a side zipper closure. They are perfect for wearing with dresses or skirts in the fall or winter.
Customer_4,47,Female,Kalgoorlie-Boulder,Pants,American Eagle,35.1,269,Available,3,http://i.pinimg.com/400x/e1/42/40/e142408169a48f8c8411cca7f8af817a.jpg," A pair of mid-rise, skinny jeans with a dark wash and a slight stretch. They have a five-pocket design and a zip fly with a button closure. The inseam is 28 inches."
Customer_5,47,Female,Kalgoorlie-Boulder,Shoes,Nike,87.75,259,Available,2,http://i.pinimg.com/400x/bd/69/1b/bd691bc7fd1368403e65aca051c7a392.jpg," These burgundy leather ankle boots are perfect for a night out on the town. They feature a sleek, pointed toe and a high heel that will elongate your legs. The side zipper makes them easy to get on and off, and the all-leather construction ensures that they will last for years to come. These boots are true to size and run narrow. If you have wide feet, you may want to size up."
Customer_6,47,Female,Kalgoorlie-Boulder,Shoes,Crocs,58.5,334,Available,4,http://i.pinimg.com/400x/dd/6d/6f/dd6d6f8bab4c902cb13d4ed0ec4c724d.jpg, Black Balenciaga sock sneakers with white sole and black laces. The shoes are made of a stretchy knit fabric and have a sock-like fit. They are perfect for a casual day out or a night on the town.
Customer_7,47,Female,Kalgoorlie-Boulder,Shirts & Tops,Express,29.25,101,Available,1,http://i.pinimg.com/400x/9a/13/0f/9a130ffa4eb93844b145eb92b0c8e0cd.jpg," A black, v-neck cami with adjustable straps. The cami is made of a soft, stretchy fabric and is perfect for layering under a blouse or sweater. It can be worn with jeans, skirts, or shorts."
Customer_8,47,Female,Kalgoorlie-Boulder,Pants,Adidas,49.14,172,Out of Stock,5,http://i.pinimg.com/400x/0b/8a/95/0b8a952df10e3e83fb579a2c8d031393.jpg," Black cropped leggings with a high waist and mesh panels. The leggings are made of a stretchy, breathable fabric and are perfect for yoga, running, or any other type of workout. They can also be dressed up for a casual day out."
Customer_9,47,Female,Kalgoorlie-Boulder,Shoes,Vans,58.5,176,Available,1,http://i.pinimg.com/400x/83/28/cd/8328cd5b6628307b4a404ab08b6039be.jpg, A pair of white leather sneakers with silver metallic accents and black laces. The sneakers have a butterfly-shaped aplique on the side. They are perfect for a casual day out or a night on the town.
Customer_10,47,Female,Kalgoorlie-Boulder,Shirts & Tops,Adidas,40.95,329,Out of Stock,5,http://i.pinimg.com/400x/fd/cb/93/fdcb93e1abcea9160f199903108f9c81.jpg," This is a women's pink cotton shirt dress. It has a collar, a front button closure, and long sleeves. The dress is loose-fitting and has a tiered skirt. It is perfect for a casual day out or a smart-casual event."
Customer_1,35,Male,Perth,Coats & Jackets,Patagonia,84.0,184,Available,2,http://i.pinimg.com/400x/99/b7/4d/99b74d45eedf55c8908591f79b64e5e3.jpg, A white cropped blazer with a black lapel and black buttons. The blazer has a slim fit and is made from a lightweight fabric. It is perfect for a night out or a special occasion.
Customer_2,35,Male,Perth,Pants,Columbia,31.5,172,Available,4,http://i.pinimg.com/400x/7c/f9/3d/7cf93d0c7c052177ed51f3cadd660a5d.jpg," White mid-rise, skinny fit jeans, with a frayed hem."
Customer_3,35,Male,Perth,Shoes,Puma,52.5,137,Out of Stock,4,http://i.pinimg.com/400x/69/5e/58/695e58b301b48f50cab43d5fc5838e9d.jpg, These are women's shoes. They are ankle boots with a kitten heel. The shoes are made of leather and have a graffiti-like pattern all over. The shoes are perfect for a casual day out or a night on the town.
Customer_4,35,Male,Perth,"Handbags, Wallets & Cases",Balenciaga,105.0,336,Available,3,http://i.pinimg.com/400x/1f/24/6c/1f246c39d94da4ed498a818e4fb1dcd2.jpg, A black stingray skin clutch with a silver metal frame and chain strap. The clutch is lined with black silk.
Customer_5,35,Male,Perth,Shoes,Converse,52.5,120,Available,2,http://i.pinimg.com/400x/d9/f8/00/d9f8000fafe9889580ed13a54cdcfe92.jpg, These are Adidas brand shoes. They are Terrex Climacool Boat Shoes. They are for kids. The shoes are blue and pink. They are made of mesh and are water-friendly. They have a rubber sole.
Customer_6,35,Male,Perth,Shirts & Tops,Uniqlo,26.25,450,Available,4,http://i.pinimg.com/400x/46/f5/34/46f53439b946bba6ba1f1ea765c0f65b.jpg, White T-shirt with a distressed neckline. The shirt is made of a soft cotton jersey fabric and has a relaxed fit. It is perfect for everyday wear and can be dressed up or down.
Customer_7,35,Male,Perth,Shoes,Nike,78.75,133,Out of Stock,1,http://i.pinimg.com/400x/c0/9d/23/c09d23275151b75be12fe2a6b9a5347e.jpg, These women's wedge sandals are perfect for summer. They are made of a canvas material and feature a colorful geometric pattern. The sandals have a 3-inch wedge heel and a rubber sole. They are open-toe and have a slingback strap with a buckle closure. The sandals are available in sizes 5 to 11.
Customer_8,35,Male,Perth,Shirts & Tops,Nike,39.38,463,Available,1,http://i.pinimg.com/400x/d2/b7/7c/d2b77cfba6670fbb2d965539b5abb3e5.jpg, A red cotton t-shirt with a pink and green tropical print on the front. The shirt has a relaxed fit and a crew neck. It is perfect for a casual day out or a night on the town.
Customer_9,35,Male,Perth,Shoes,Nike,78.75,340,Available,2,http://i.pinimg.com/400x/88/a4/c3/88a4c332725875b71ebee1c0b1e510a9.jpg, Black over-the-knee boots with a pointed toe and a 3-inch heel. The boots are made of suede and have a shaft that is 15 inches high. The boots are perfect for a night out on the town or for a special occasion.
Customer_10,35,Male,Perth,Shirts & Tops,Guess,26.25,472,Available,4,http://i.pinimg.com/400x/7b/c3/6e/7bc36e8af98cb32c33135bf14cc86eee.jpg," A white blouse with black polka dots. It has a high Victorian-style collar, long sleeves with puffed shoulders, and a cropped length. The blouse is made from a lightweight cotton fabric and is perfect for a smart casual look. It can be worn with jeans or trousers and is ideal for the office or a night out."
Customer_1,38,Male,Bendigo,Shoes,Birkenstock,54.0,481,Available,4,http://i.pinimg.com/400x/bb/4b/07/bb4b072d2857972c2a87ce8252168265.jpg, These are women's shoes. They are white and have a pointed toe. They are made of satin and have a crystal embellishment on the toe. The shoes have a stiletto heel and an ankle strap with a bow detail. They are perfect for a wedding or other special occasion.
Customer_2,38,Male,Bendigo,Shoes,Ecco,54.0,406,Available,5,http://i.pinimg.com/400x/ef/cc/ba/efccba98f31649d0d2ec2240a8b49aed.jpg, These are women's shoes. They are made of brown suede and have a high heel. The shoes have a unique design with two straps that wrap around the ankle and a fringe detail at the back. The shoes are perfect for a night out or a special occasion.
Customer_3,38,Male,Bendigo,Shorts,Puma,21.6,170,Available,2,http://i.pinimg.com/400x/2f/42/8d/2f428dcfc00542afcf4b3a129d02beb4.jpg, These are women's denim shorts. They are high-waisted and have a relaxed fit. The shorts are dark blue in color and have a frayed hem. They are perfect for summer weather and can be dressed up or down.
Customer_4,38,Male,Bendigo,Coats & Jackets,Columbia,86.4,126,Available,3,http://i.pinimg.com/400x/ef/ab/0c/efab0c6c6b72d30d9402c107dda4f1bb.jpg," A fitted, cropped blazer in a bright, poppy red. It has lightly padded shoulders and a single button closure. The sleeves are slightly puffed at the shoulder and the blazer is lined. It is perfect for a night out or a special occasion."
Customer_5,38,Male,Bendigo,"Handbags, Wallets & Cases",Fendi,108.0,164,Available,5,http://i.pinimg.com/400x/b1/16/ec/b116ec211785200b8ef4cbb1dc9a284b.jpg, This is a Hayden-Harnett Foldover Clutch in brown with black and white stripes. It is made of leather and has a zipper closure. The clutch is perfect for a night out on the town or a special occasion. It is also a great gift for any woman in your life.
Customer_6,38,Male,Bendigo,Sunglasses,Gucci,151.2,393,Available,3,http://i.pinimg.com/400x/a2/50/c0/a250c0f75210665e6d466da09b5bea5f.jpg, Women's black cat-eye sunglasses with a plastic frame and grey lenses. The sunglasses are lightweight and have a comfortable fit. They are perfect for everyday wear and provide 100% protection from the sun's harmful UV rays.
Customer_7,38,Male,Bendigo,"Handbags, Wallets & Cases",Gucci,200.0,172,Available,5,http://i.pinimg.com/400x/e6/2f/7b/e62f7bcd00c61d3fb84c2506b0cea520.jpg, A black suede bucket bag with a unique wooden handle. The bag is lined with black leather and has a small interior pocket. It is perfect for everyday use or a night out on the town.
Customer_8,38,Male,Bendigo,Shoes,Timberland,54.0,211,Available,4,http://i.pinimg.com/400x/18/31/2a/18312a195db569c1c9e72e864d9b0e64.jpg, These are a pair of blue suede sheepskin boots. They have a rubber sole and a shearling lining. The boots are mid-calf height and have a lace-up closure. They are perfect for keeping your feet warm and dry in cold weather.
Customer_9,38,Male,Bendigo,Shoes,Adidas,75.6,433,Available,4,http://i.pinimg.com/400x/8e/6e/c1/8e6ec1e0463e3c31f6a1efe32c6c64ca.jpg, These are a pair of black canvas shoes with white rubber soles. They are low-top and have a lace-up closure. The shoes have a platform sole that is about 1 inch thick. The shoes are made of canvas and have a rubber sole. They are available in a variety of colors and are perfect for everyday wear.
Customer_10,38,Male,Bendigo,Pants,Levi's,32.4,485,Out of Stock,4,http://i.pinimg.com/400x/c8/de/a9/c8dea9669ebdb89a3ac1a8b01ca74a4e.jpg," A pair of high-waisted, wide-legged pants with a relaxed fit. They are made from a soft, lightweight fabric and feature a smocked waistband for added comfort. The pants are perfect for a casual day out or a night on the town."
Customer_1,75,Female,Mildura,Shirts & Tops,Under Armour,36.25,378,Out of Stock,1,http://i.pinimg.com/400x/a7/e1/24/a7e1247c98f189107ce1386ba0d99ece.jpg, A women's pink long sleeve top with a curved hem and chiffon overlay.
Customer_2,75,Female,Mildura,Shoes,Crocs,72.5,348,Available,1,http://i.pinimg.com/400x/17/46/99/174699bb8e154854804af1ddbe2d958b.jpg, TOMS Women's 'Andie' Denim Wedge Sandal - Indigo Denim
Customer_3,75,Female,Mildura,Pants,Calvin Klein,43.5,454,Available,5,http://i.pinimg.com/400x/7f/8f/94/7f8f949ce8414ea8baad0bbd4c904bfa.jpg," A pair of high-rise, skinny jeans with a dark wash and a slight stretch. They have a classic five-pocket design and a zip fly with a button closure. The inseam is 28 inches."
Customer_4,75,Female,Mildura,"Handbags, Wallets & Cases",Versace,145.0,463,Out of Stock,5,http://i.pinimg.com/400x/b9/2d/df/b92ddfe1ef7dac44903af68dd6f83a6e.jpg, A black leather handbag with gold hardware. It has a structured shape with a top handle and a flap closure. The interior is lined with black leather and has a zippered pocket. The bag is in excellent condition and shows minimal signs of wear.
Customer_5,75,Female,Mildura,Shirts & Tops,Champion,36.25,273,Available,2,http://i.pinimg.com/400x/65/f2/62/65f2625f5dc62308357aca0ff2abc70c.jpg," A fitted, cropped wrap top with a tie waist and balloon sleeves. The top is blue and white striped."
Customer_6,75,Female,Mildura,Pants,Dickies,43.5,309,Available,1,http://i.pinimg.com/400x/a4/5e/8b/a45e8b6e5088645f4b13584179cdec1d.jpg," The image shows a pair of high-waisted, cropped, dark-wash jeans with a flared leg. The jeans have a button fly and belt loops. The model is wearing a white shirt and black boots. The jeans are a size 27 and the model is 5'9"" tall."
Customer_7,75,Female,Mildura,"Handbags, Wallets & Cases",Marc Jacobs,145.0,236,Available,2,http://i.pinimg.com/400x/fb/00/ae/fb00ae0ba86fdadfd626b43577df7fa3.jpg, This is a pink and white woven clutch bag with a tassel. It is perfect for a summer day or night out. It is made of high-quality materials and is sure to be a hit.
Customer_8,75,Female,Mildura,Shoes,Under Armour,72.5,131,Available,1,http://i.pinimg.com/400x/94/14/4b/94144bf6bb830c511f947f3930cc0451.jpg," These black suede lace-up boots are perfect for winter. They feature a warm fur lining and a lug sole for traction on icy surfaces. The boots are also waterproof, so you can wear them in the snow or rain without worry."
Customer_9,75,Female,Mildura,Coats & Jackets,The North Face,116.0,306,Available,4,http://i.pinimg.com/400x/e4/f2/1f/e4f21fd908c24a6309cc9d304f237a26.jpg, This is a women's pink suede coat with a lapel collar and a self-tie belt. It is fully lined and has two front pockets. The coat is in excellent condition and has only been worn a few times. It is perfect for spring and fall weather.
Customer_10,75,Female,Mildura,Pants,Nike,65.25,459,Available,3,http://i.pinimg.com/400x/d7/da/6b/d7da6b3ed0bd9bf88c1a291529499d97.jpg," Women's khakis are a versatile and stylish addition to any wardrobe. They can be dressed up or down, making them perfect for a variety of occasions. These khakis are made from a soft and comfortable fabric and feature a relaxed fit. They have a mid-rise waist and are slightly cropped, making them perfect for showing off your favorite shoes. These khakis are also available in a variety of colors, so you can find the perfect pair to match your style."
Customer_1,62,Female,Coffs Harbour,Skirts,PrettyLittleThing,46.2,346,Available,5,http://i.pinimg.com/400x/a6/24/4d/a6244d51ce80f4ffa4326fbdb45f62bc.jpg," A fitted, knee-length red pencil skirt with a back vent and a hidden back zipper. It is made of a ponte fabric with a hint of stretch for a comfortable fit. The skirt is fully lined."
Customer_2,62,Female,Coffs Harbour,Skirts,Mango,46.2,222,Available,3,http://i.pinimg.com/400x/a1/cd/77/a1cd77de925347ab697c0c35d7dbb3f0.jpg," A high-waisted, A-line skirt with a tie腰带. The skirt is made of a lightweight, striped fabric and has a relaxed fit. It is perfect for a casual day out or a night on the town."
Customer_3,62,Female,Coffs Harbour,Shoes,Fila,66.0,400,Available,5,http://i.pinimg.com/400x/80/cc/3f/80cc3f7d1ca0fcac73814628d294035e.jpg," These Dr. Martens 8-hole lace-up boots are made from a soft, durable leather and feature a Goodyear welt construction for long-lasting wear. The boots have a round toe, a padded collar, and a lugged sole for traction. They are perfect for a casual day out or a night on the town."
